table,domain,index,columns,kind,size_bytes,scans,flags
patient_portal_sessions,Patient,(MISSING),hospital_id,RECOMMENDED,,,FK patient_portal_sessions_hospital_id_fkey -> hospitals has no supporting index
patient_portal_sessions,Patient,(MISSING),patient_id,RECOMMENDED,,,FK patient_portal_sessions_patient_id_fkey -> patients has no supporting index
patient_rights_acknowledgements,Patient,(MISSING),admission_id,RECOMMENDED,,,FK patient_rights_acknowledgements_admission_id_fkey -> admissions has no supporting index
patient_template_responses,Patient,(MISSING),encounter_template_id,RECOMMENDED,,,FK patient_template_responses_encounter_template_id_fkey -> patient_encounter_templates has no supporting index
patient_template_responses,Patient,(MISSING),hospital_id,RECOMMENDED,,,FK patient_template_responses_hospital_id_fkey -> hospitals has no supporting index
payment_links,Payments,(MISSING),created_by,RECOMMENDED,,,FK payment_links_created_by_fkey -> users has no supporting index
payroll_items,Payroll,(MISSING),hospital_id,RECOMMENDED,,,FK payroll_items_hospital_id_fkey -> hospitals has no supporting index
payroll_items,Payroll,(MISSING),payroll_run_id,RECOMMENDED,,,FK payroll_items_payroll_run_id_fkey -> payroll_runs has no supporting index
payroll_items,Payroll,(MISSING),user_id,RECOMMENDED,,,FK payroll_items_user_id_fkey -> users has no supporting index
payroll_runs,Payroll,(MISSING),approved_by,RECOMMENDED,,,FK payroll_runs_approved_by_fkey -> users has no supporting index
payroll_runs,Payroll,(MISSING),processed_by,RECOMMENDED,,,FK payroll_runs_processed_by_fkey -> users has no supporting index
payslips,Other,(MISSING),structure_id,RECOMMENDED,,,FK payslips_structure_id_fkey -> salary_structures has no supporting index
pcpndt_form_f,Other,(MISSING),hospital_id,RECOMMENDED,,,FK pcpndt_form_f_hospital_id_fkey -> hospitals has no supporting index
pcpndt_form_f,Other,(MISSING),order_id,RECOMMENDED,,,FK pcpndt_form_f_order_id_fkey -> radiology_orders has no supporting index
pcpndt_form_f,Other,(MISSING),signed_by,RECOMMENDED,,,FK pcpndt_form_f_signed_by_fkey -> users has no supporting index
pcpndt_records,Other,(MISSING),consent_obtained_by,RECOMMENDED,,,FK pcpndt_records_consent_obtained_by_fkey -> users has no supporting index
pcpndt_records,Other,(MISSING),declared_by,RECOMMENDED,,,FK pcpndt_records_declared_by_fkey -> users has no supporting index
performance_appraisals,Other,(MISSING),manager_id,RECOMMENDED,,,FK performance_appraisals_manager_id_fkey -> users has no supporting index
performance_appraisals,Other,(MISSING),user_id,RECOMMENDED,,,FK performance_appraisals_user_id_fkey -> users has no supporting index
periodontal_charts,Other,(MISSING),created_by,RECOMMENDED,,,FK periodontal_charts_created_by_fkey -> users has no supporting index
periodontal_charts,Other,(MISSING),hospital_id,RECOMMENDED,,,FK periodontal_charts_hospital_id_fkey -> hospitals has no supporting index
pharmacy_dispensing,Pharmacy,(MISSING),dispensed_by,RECOMMENDED,,,FK pharmacy_dispensing_dispensed_by_fkey -> users has no supporting index
pharmacy_dispensing,Pharmacy,(MISSING),encounter_id,RECOMMENDED,,,FK pharmacy_dispensing_encounter_id_fkey -> opd_encounters has no supporting index
pharmacy_dispensing,Pharmacy,(MISSING),prescription_id,RECOMMENDED,,,FK pharmacy_dispensing_prescription_id_fkey -> prescriptions has no supporting index
pharmacy_dispensing_items,Pharmacy,(MISSING),batch_id,RECOMMENDED,,,FK pharmacy_dispensing_items_batch_id_fkey -> drug_batches has no supporting index
pharmacy_dispensing_items,Pharmacy,(MISSING),dispensing_id,RECOMMENDED,,,FK pharmacy_dispensing_items_dispensing_id_fkey -> pharmacy_dispensing has no supporting index
pharmacy_dispensing_items,Pharmacy,(MISSING),drug_id,RECOMMENDED,,,FK pharmacy_dispensing_items_drug_id_fkey -> drug_master has no supporting index
pharmacy_dispensing_items,Pharmacy,(MISSING),hospital_id,RECOMMENDED,,,FK pharmacy_dispensing_items_hospital_id_fkey -> hospitals has no supporting index
pharmacy_dispensing_items,Pharmacy,(MISSING),ndps_return_senior_id,RECOMMENDED,,,FK pharmacy_dispensing_items_ndps_return_senior_id_fkey -> users has no supporting index
pharmacy_dispensing_items,Pharmacy,(MISSING),ndps_second_pharmacist_id,RECOMMENDED,,,FK pharmacy_dispensing_items_ndps_second_pharmacist_id_fkey -> users has no supporting index
pharmacy_dispensing_items,Pharmacy,(MISSING),return_confirmed_by,RECOMMENDED,,,FK pharmacy_dispensing_items_return_confirmed_by_fkey -> users has no supporting index
pharmacy_dispensing_items,Pharmacy,(MISSING),returned_by,RECOMMENDED,,,FK pharmacy_dispensing_items_returned_by_fkey -> users has no supporting index
pharmacy_return_audit,Audit/Compliance,(MISSING),admission_id,RECOMMENDED,,,FK pharmacy_return_audit_admission_id_fkey -> admissions has no supporting index
pharmacy_return_audit,Audit/Compliance,(MISSING),created_by,RECOMMENDED,,,FK pharmacy_return_audit_created_by_fkey -> users has no supporting index
pharmacy_return_audit,Audit/Compliance,(MISSING),credit_note_id,RECOMMENDED,,,FK pharmacy_return_audit_credit_note_id_fkey -> credit_notes has no supporting index
pharmacy_return_audit,Audit/Compliance,(MISSING),dispensing_item_id,RECOMMENDED,,,FK pharmacy_return_audit_dispensing_item_id_fkey -> pharmacy_dispensing_items has no supporting index
pharmacy_stock_alerts,Pharmacy,(MISSING),acknowledged_by,RECOMMENDED,,,FK pharmacy_stock_alerts_acknowledged_by_fkey -> users has no supporting index
pharmacy_stock_alerts,Pharmacy,(MISSING),batch_id,RECOMMENDED,,,FK pharmacy_stock_alerts_batch_id_fkey -> drug_batches has no supporting index
pharmacy_stock_alerts,Pharmacy,(MISSING),drug_id,RECOMMENDED,,,FK pharmacy_stock_alerts_drug_id_fkey -> drug_master has no supporting index
pharmacy_stock_alerts,Pharmacy,(MISSING),hospital_id,RECOMMENDED,,,FK pharmacy_stock_alerts_hospital_id_fkey -> hospitals has no supporting index
pharmacy_supplier_returns,Pharmacy,(MISSING),batch_id,RECOMMENDED,,,FK pharmacy_supplier_returns_batch_id_fkey -> drug_batches has no supporting index
pharmacy_supplier_returns,Pharmacy,(MISSING),created_by,RECOMMENDED,,,FK pharmacy_supplier_returns_created_by_fkey -> users has no supporting index
pharmacy_supplier_returns,Pharmacy,(MISSING),drug_id,RECOMMENDED,,,FK pharmacy_supplier_returns_drug_id_fkey -> drug_master has no supporting index
pharmacy_waste_disposal,Pharmacy,(MISSING),batch_id,RECOMMENDED,,,FK pharmacy_waste_disposal_batch_id_fkey -> drug_batches has no supporting index
pharmacy_waste_disposal,Pharmacy,(MISSING),disposed_by,RECOMMENDED,,,FK pharmacy_waste_disposal_disposed_by_fkey -> users has no supporting index
pharmacy_waste_disposal,Pharmacy,(MISSING),drug_id,RECOMMENDED,,,FK pharmacy_waste_disposal_drug_id_fkey -> drug_master has no supporting index
phi_backfill_log,Audit/Compliance,(MISSING),hospital_id,RECOMMENDED,,,FK phi_backfill_log_hospital_id_fkey -> hospitals has no supporting index
physio_equipment_bookings,Other,(MISSING),booked_for,RECOMMENDED,,,FK physio_equipment_bookings_booked_for_fkey -> users has no supporting index
physio_equipment_bookings,Other,(MISSING),patient_id,RECOMMENDED,,,FK physio_equipment_bookings_patient_id_fkey -> patients has no supporting index
physio_equipment_bookings,Other,(MISSING),session_id,RECOMMENDED,,,FK physio_equipment_bookings_session_id_fkey -> physio_sessions has no supporting index
physio_referrals,Other,(MISSING),accepted_by,RECOMMENDED,,,FK physio_referrals_accepted_by_fkey -> users has no supporting index
physio_referrals,Other,(MISSING),admission_id,RECOMMENDED,,,FK physio_referrals_admission_id_fkey -> admissions has no supporting index
physio_referrals,Other,(MISSING),opd_encounter_id,RECOMMENDED,,,FK physio_referrals_opd_encounter_id_fkey -> opd_encounters has no supporting index
physio_referrals,Other,(MISSING),referred_by,RECOMMENDED,,,FK physio_referrals_referred_by_fkey -> users has no supporting index
physio_sessions,Other,(MISSING),patient_id,RECOMMENDED,,,FK physio_sessions_patient_id_fkey -> patients has no supporting index
physio_sessions,Other,(MISSING),therapist_id,RECOMMENDED,,,FK physio_sessions_therapist_id_fkey -> users has no supporting index
platform_feature_flag_overrides,Platform,(MISSING),hospital_id,RECOMMENDED,,,FK platform_feature_flag_overrides_hospital_id_fkey -> hospitals has no supporting index
platform_feature_flags,Platform,(MISSING),created_by,RECOMMENDED,,,FK platform_feature_flags_created_by_fkey -> users has no supporting index
platform_incident_updates,Platform,(MISSING),created_by,RECOMMENDED,,,FK platform_incident_updates_created_by_fkey -> users has no supporting index
platform_incidents,Platform,(MISSING),created_by,RECOMMENDED,,,FK platform_incidents_created_by_fkey -> users has no supporting index
platform_support_tickets,Platform,(MISSING),assigned_to,RECOMMENDED,,,FK platform_support_tickets_assigned_to_fkey -> aumrti_admins has no supporting index
platform_support_tickets,Platform,(MISSING),created_by,RECOMMENDED,,,FK platform_support_tickets_created_by_fkey -> users has no supporting index
pm_schedules,Other,(MISSING),done_by,RECOMMENDED,,,FK pm_schedules_done_by_fkey -> users has no supporting index
pmjay_claims,PM-JAY,(MISSING),admission_id,RECOMMENDED,,,FK pmjay_claims_admission_id_fkey -> admissions has no supporting index
pmjay_claims,PM-JAY,(MISSING),bill_id,RECOMMENDED,,,FK pmjay_claims_bill_id_fkey -> bills has no supporting index
pmjay_claims,PM-JAY,(MISSING),patient_id,RECOMMENDED,,,FK pmjay_claims_patient_id_fkey -> patients has no supporting index
pmjay_claims,PM-JAY,(MISSING),pre_auth_id,RECOMMENDED,,,FK pmjay_claims_pre_auth_id_fkey -> pre_auth_requests has no supporting index
pmjay_claims,PM-JAY,(MISSING),scheme_id,RECOMMENDED,,,FK pmjay_claims_scheme_id_fkey -> govt_schemes has no supporting index
pmjay_packages,PM-JAY,(MISSING),scheme_id,RECOMMENDED,,,FK pmjay_packages_scheme_id_fkey -> govt_schemes has no supporting index
pmjay_preauth_requests,PM-JAY,(MISSING),hospital_id,RECOMMENDED,,,FK pmjay_preauth_requests_hospital_id_fkey -> hospitals has no supporting index
pmjay_preauth_requests,PM-JAY,(MISSING),patient_id,RECOMMENDED,,,FK pmjay_preauth_requests_patient_id_fkey -> patients has no supporting index
pmjay_preauth_requests,PM-JAY,(MISSING),requested_by,RECOMMENDED,,,FK pmjay_preauth_requests_requested_by_fkey -> users has no supporting index
po_items,Other,(MISSING),hospital_id,RECOMMENDED,,,FK po_items_hospital_id_fkey -> hospitals has no supporting index
po_items,Other,(MISSING),item_id,RECOMMENDED,,,FK po_items_item_id_fkey -> inventory_items has no supporting index
po_items,Other,(MISSING),po_id,RECOMMENDED,,,FK po_items_po_id_fkey -> purchase_orders has no supporting index
portal_chat_messages,Patient,(MISSING),hospital_id,RECOMMENDED,,,FK portal_chat_messages_hospital_id_fkey -> hospitals has no supporting index
prakriti_assessments,Other,(MISSING),assessed_by,RECOMMENDED,,,FK prakriti_assessments_assessed_by_fkey -> users has no supporting index
pre_auth_requests,Insurance,(MISSING),admission_id,RECOMMENDED,,,FK pre_auth_requests_admission_id_fkey -> admissions has no supporting index
pre_auth_requests,Insurance,(MISSING),beneficiary_id,RECOMMENDED,,,FK pre_auth_requests_beneficiary_id_fkey -> scheme_beneficiaries has no supporting index
pre_auth_requests,Insurance,(MISSING),package_id,RECOMMENDED,,,FK pre_auth_requests_package_id_fkey -> pmjay_packages has no supporting index
pre_auth_requests,Insurance,(MISSING),patient_id,RECOMMENDED,,,FK pre_auth_requests_patient_id_fkey -> patients has no supporting index
pre_auth_requests,Insurance,(MISSING),scheme_id,RECOMMENDED,,,FK pre_auth_requests_scheme_id_fkey -> govt_schemes has no supporting index
prescriptions,Pharmacy,(MISSING),doctor_id,RECOMMENDED,,,FK prescriptions_doctor_id_fkey -> users has no supporting index
prescriptions,Pharmacy,(MISSING),patient_id,RECOMMENDED,,,FK prescriptions_patient_id_fkey -> patients has no supporting index
preventive_screenings,Other,(MISSING),patient_id,RECOMMENDED,,,FK preventive_screenings_patient_id_fkey -> patients has no supporting index
preventive_screenings,Other,(MISSING),screened_by,RECOMMENDED,,,FK preventive_screenings_screened_by_fkey -> users has no supporting index
procurement_recommendations,Procurement,(MISSING),hospital_id,RECOMMENDED,,,FK procurement_recommendations_hospital_id_fkey -> hospitals has no supporting index
procurement_recommendations,Procurement,(MISSING),item_id,RECOMMENDED,,,FK procurement_recommendations_item_id_fkey -> inventory_items has no supporting index
product_analytics_events,Other,(MISSING),user_id,RECOMMENDED,,,FK product_analytics_events_user_id_fkey -> users has no supporting index
prom_prem_surveys,Patient,(MISSING),patient_id,RECOMMENDED,,,FK prom_prem_surveys_patient_id_fkey -> patients has no supporting index
prompt_registry,AI,(MISSING),approved_by,RECOMMENDED,,,FK prompt_registry_approved_by_fkey -> users has no supporting index
psychometric_assessments,Other,(MISSING),encounter_id,RECOMMENDED,,,FK psychometric_assessments_encounter_id_fkey -> mental_health_encounters has no supporting index
purchase_orders,Procurement,(MISSING),approved_by,RECOMMENDED,,,FK purchase_orders_approved_by_fkey -> users has no supporting index
purchase_orders,Procurement,(MISSING),cost_centre_id,RECOMMENDED,,,FK purchase_orders_cost_centre_id_fkey -> departments has no supporting index
purchase_orders,Procurement,(MISSING),created_by,RECOMMENDED,,,FK purchase_orders_created_by_fkey -> users has no supporting index
purchase_orders,Procurement,(MISSING),paid_by,RECOMMENDED,,,FK purchase_orders_paid_by_fkey -> users has no supporting index
purchase_orders,Procurement,(MISSING),vendor_id,RECOMMENDED,,,FK purchase_orders_vendor_id_fkey -> vendors has no supporting index
purchase_requisitions,Procurement,(MISSING),department_id,RECOMMENDED,,,FK purchase_requisitions_department_id_fkey -> departments has no supporting index
purchase_requisitions,Procurement,(MISSING),hospital_id,RECOMMENDED,,,FK purchase_requisitions_hospital_id_fkey -> hospitals has no supporting index
purchase_requisitions,Procurement,(MISSING),requested_by,RECOMMENDED,,,FK purchase_requisitions_requested_by_fkey -> users has no supporting index
push_notifications,Notifications,(MISSING),user_id,RECOMMENDED,,,FK push_notifications_user_id_fkey -> users has no supporting index
qi_projects,Other,(MISSING),linked_nabh_standard_id,RECOMMENDED,,,FK qi_projects_linked_nabh_standard_id_fkey -> nabh_standards has no supporting index
qi_projects,Other,(MISSING),project_owner_id,RECOMMENDED,,,FK qi_projects_project_owner_id_fkey -> users has no supporting index
qi_projects,Other,(MISSING),source_audit_id,RECOMMENDED,,,FK qi_projects_source_audit_id_fkey -> clinical_audits has no supporting index
quality_indicator_overrides,Quality/NABH,(MISSING),indicator_code,RECOMMENDED,,,FK quality_indicator_overrides_indicator_code_fkey -> quality_indicator_definitions has no supporting index
quality_indicator_overrides,Quality/NABH,(MISSING),updated_by,RECOMMENDED,,,FK quality_indicator_overrides_updated_by_fkey -> users has no supporting index
queue_state,OPD,(MISSING),called_by,RECOMMENDED,,,FK queue_state_called_by_fkey -> users has no supporting index
queue_state,OPD,(MISSING),current_token_id,RECOMMENDED,,,FK queue_state_current_token_id_fkey -> opd_tokens has no supporting index
queue_state,OPD,(MISSING),department_id,RECOMMENDED,,,FK queue_state_department_id_fkey -> departments has no supporting index
queue_state,OPD,(MISSING),doctor_id,RECOMMENDED,,,FK queue_state_doctor_id_fkey -> users has no supporting index
quotation_items,Other,(MISSING),item_id,RECOMMENDED,,,FK quotation_items_item_id_fkey -> inventory_items has no supporting index
radiology_modalities,Radiology,(MISSING),hospital_id,RECOMMENDED,,,FK radiology_modalities_hospital_id_fkey -> hospitals has no supporting index
radiology_orders,Radiology,(MISSING),encounter_id,RECOMMENDED,,,FK radiology_orders_encounter_id_fkey -> opd_encounters has no supporting index
radiology_orders,Radiology,(MISSING),modality_id,RECOMMENDED,,,FK radiology_orders_modality_id_fkey -> radiology_modalities has no supporting index
